Q2,W,x,y,z_km,phperp_km,aff_m_k_i_mc,aff_m_k_f_mc,aff_xi_mc,aff_x_N_mc,aff_theta_k_i_mc,aff_k_iT_mc,aff_zeta_km_mc,aff_zN_km_mc,aff_theta_H_km_mc,aff_theta_delta_kT_km_mc,aff_delta_kT_km_mc
5.7147813,3.6878076,0.31000718,0.44652563,0.28712976,0.8304125,0.54278743,0.0056,0.38866603,0.2692013,-1.224551,0.34322977,0.29429922,0.2842313,0.97376347,0.2713747,0.4300645
5.6034923,4.4621053,0.22747427,0.5966849,0.122969374,0.32172924,0.6467471,0.0056,0.35193515,0.22703947,0.19778116,0.62977254,0.12741017,0.12691776,-0.14189619,0.063748546,1.0275766
3.19386,4.532025,0.1397582,0.5535503,0.11741184,0.5271942,0.4551292,0.0056,0.1759949,0.11463089,1.7955116,0.48535854,0.1105242,0.111620635,2.9938,2.3300607,0.73380303
7.8957863,4.0546284,0.33662915,0.5681489,0.2432432,0.5555838,0.16596049,0.0056,0.41232657,0.27796128,-0.5483121,0.3215357,0.23399511,0.23665568,-0.17166477,-0.28463286,1.0490956
5.014241,3.831158,0.26654968,0.4556649,0.21243061,0.14129964,0.6256364,0.0056,0.3274618,0.21447761,-0.9452686,0.6156213,0.206398,0.20582344,-0.66708994,-0.8362049,1.0044117
5.0989733,3.2814784,0.34023282,0.36301544,0.14174895,0.57367146,0.2609703,0.0056,0.53436464,0.37966177,0.82732946,0.15174937,0.030695705,0.030457027,2.893173,0.82732946,0.15174937
4.7305655,2.6099722,0.44367772,0.25826403,0.4737186,0.099512324,0.93840694,0.0099,0.5691207,0.38189843,-2.643126,0.6801189,0.5126926,0.46597928,1.1476704,-3.0535526,0.47142786
6.8641405,4.5875688,0.25394928,0.65472317,0.16211265,0.4428145,0.8288063,0.0056,0.4684953,0.30931002,-3.0038188,0.2879511,0.16985367,0.1578559,-0.70649195,-1.7301339,0.25203353
3.3918557,4.1262794,0.17360581,0.47325107,0.11663448,0.2961751,0.806681,0.0056,0.23951362,0.14189346,0.22337393,0.7784951,0.11567665,0.11416173,-0.2646126,0.08436832,1.0674266
7.0842566,3.7804973,0.34563988,0.49646538,0.31636983,0.87557775,0.45011905,0.0099,0.5926201,0.39722586,-1.0985378,0.3063013,0.30138275,0.29750544,1.8358055,1.7599062,0.8312029
5.5642443,2.8007336,0.44414476,0.3034591,0.32762966,0.40021378,0.42836487,0.0099,0.71896917,0.50573665,1.9949274,0.096441776,0.32460973,0.31601712,-1.325179,-1.3673415,0.40628397
9.723776,4.596056,0.32448113,0.72587866,0.11328707,0.54605275,0.6089089,0.0056,0.43609405,0.27741167,0.8052556,0.5895357,0.11441514,0.114111416,0.06081105,0.4363363,1.0891222
3.8375542,5.0828266,0.13328391,0.69742143,0.0975982,0.43058017,0.48076096,0.0056,0.32638302,0.21119595,0.119930185,0.50745505,0.14527598,0.14587711,0.95844877,0.54970336,0.9494597
3.1565933,4.9326143,0.118638046,0.64448553,0.10936844,0.58362675,0.85184175,0.0056,0.17705624,0.09699811,1.5298512,0.8306689,0.12821497,0.12682629,-3.1082146,1.8323908,0.850426
8.065308,3.5720112,0.40439332,0.4830983,0.3161403,0.6003526,0.59857804,0.0056,0.6725844,0.44012445,-1.024052,0.51189345,0.31029952,0.3070736,-0.42498192,-0.73206925,0.95487773
3.8808386,4.4580593,0.1696558,0.5540837,0.1943634,0.68589514,0.869344,0.0056,0.24039936,0.13897951,-1.4803598,0.8334277,0.19215678,0.18914272,-1.1391838,-1.3667268,1.2361716
6.235173,4.0143814,0.29041228,0.5200584,0.11922047,0.38076988,0.23558567,0.0056,0.34258723,0.23768666,1.3628316,0.19430156,0.11569328,0.11777375,-0.2635085,0.32903966,0.347377
5.1280932,5.0450954,0.17265883,0.7194252,0.067892104,0.36368722,0.34468102,0.0056,0.31522554,0.20626184,1.847254,0.41172025,0.12177508,0.12275274,0.7940857,1.2250801,0.8564022
9.176727,3.1054957,0.51150966,0.43456277,0.12427133,0.35378385,0.69990784,0.0056,0.72248214,0.47230953,-2.6226387,0.553213,0.11655139,0.11418083,-1.6863112,-2.5491047,0.58651114
4.1448045,5.182668,0.13758914,0.72969,0.113755114,0.7292555,0.7086541,0.0056,0.17429109,0.103434235,1.4248266,0.6811443,0.10878392,0.10762698,2.0754943,1.7868174,1.44926
3.770239,4.5415773,0.16032785,0.5696111,0.55944836,0.7681473,0.40751177,0.0056,0.20406808,0.13503638,-2.6119325,0.44974422,0.5495889,0.5554414,1.3244172,2.6020095,0.3352888
10.670358,3.7713451,0.44435668,0.58165544,0.20495565,0.51425636,0.44707003,0.0056,0.5640535,0.37242466,2.8191557,0.32726493,0.20072038,0.19870493,0.7588316,1.875419,0.32141843
5.9744377,3.6744819,0.32127714,0.45043874,0.28713727,0.9221026,0.84173894,0.0099,0.4334667,0.2790283,2.301333,0.70466495,0.28375766,0.27344462,-1.6335042,-2.9584973,0.5177294
3.9858427,5.102478,0.1367789,0.70586157,0.10120774,0.348914,0.95630723,0.0056,0.42684314,0.26208186,2.5951,0.8531329,0.35904816,0.34876168,-1.1808864,-2.5777333,0.5133903
5.4896793,4.629084,0.21083541,0.6306987,0.15290025,0.36269972,0.92580354,0.0056,0.29153296,0.17118296,-1.1528934,0.8712131,0.15063716,0.14783184,-0.16730562,-0.8266929,1.1854421
3.1032917,4.9797654,0.1148474,0.65451556,0.10248505,0.532791,0.30616474,0.0056,0.22469892,0.14925742,1.9765447,0.3773415,0.09002071,0.09106162,2.8282146,2.5507488,1.036454
8.518485,4.653402,0.29080993,0.7095315,0.19110802,0.72331035,1.0943203,0.0056,0.40609357,0.23843685,-0.6254066,0.9773409,0.19250807,0.18670774,1.5676278,-0.12616926,0.8002094
7.476167,4.5282574,0.2758639,0.6564515,0.08724049,0.35244048,0.72946304,0.0099,0.4799414,0.3067458,1.0848994,0.60236704,0.084435016,0.08280903,0.4594135,0.9280489,0.78083825
6.934506,4.2598906,0.28654012,0.58620375,0.14549586,0.5920617,0.6725005,0.0056,0.55186963,0.35492322,-1.9773319,0.60498434,0.14146955,0.1401272,0.27168864,-1.3729817,0.47238252
8.677047,3.9627373,0.36923635,0.5692277,0.66333634,0.12470857,0.56458133,0.0056,0.61091846,0.40010342,-2.0746884,0.51215476,0.7212086,0.7166497,1.7002797,2.826083,0.33583415
3.7156775,3.7898145,0.21605267,0.41657853,0.27159655,0.4862381,0.34793097,0.0056,0.5758287,0.40315688,2.3297129,0.38175276,0.4225677,0.4243726,2.0520499,2.1524029,1.044489
9.215804,4.324733,0.34083673,0.6549458,0.15525691,0.43093956,0.7081211,0.0056,0.43441337,0.27815434,0.841891,0.60290205,0.15427805,0.1515989,-0.59796864,0.44744802,0.69092363
3.7423544,5.2293625,0.12388525,0.7317182,0.2218085,0.79754955,0.50084174,0.0056,0.26740614,0.17131662,-1.1551627,0.5246089,0.21507986,0.21603489,2.473168,-3.1361337,0.39322656
5.2923927,4.1342187,0.24611427,0.52087533,0.2063132,0.26155576,0.25375295,0.0056,0.40234163,0.27293444,-2.2731805,0.36041376,0.19908322,0.20122492,-1.2037871,-1.7651904,0.5936611
5.4732456,2.8043344,0.43936467,0.3017438,0.32959306,0.43828735,0.27215177,0.0099,0.5176443,0.37690625,-2.6246107,0.16631441,0.3167915,0.31379175,-1.3154335,-2.174138,0.21222699
12.79896,3.735287,0.49472278,0.62665904,0.13480163,0.56751823,0.22694916,0.0056,0.8000478,0.51069105,-1.0442727,0.26960015,0.12876315,0.12896411,-0.60193896,-0.801597,0.58185774
6.2101116,4.5414877,0.2392658,0.62869114,0.24449076,0.5285362,1.9757384,0.0099,0.44760737,0.21128404,-3.1186254,1.3560286,0.3235895,0.24013345,-0.49554804,-2.9879093,1.111585
5.9064913,4.8637004,0.20593229,0.6947422,0.13276859,0.7274934,0.24751453,0.0056,0.39715138,0.26392075,0.29675582,0.19369297,0.12513779,0.12674388,-1.9131832,-1.5892987,0.48847997
7.098695,3.788204,0.34511903,0.49822798,0.13079208,0.794379,1.3337524,0.0056,0.44635674,0.3065032,-2.8420546,0.20033847,0.16123064,0.11779517,3.1331897,-3.0800583,0.868943
8.923016,4.692994,0.29677248,0.7282937,0.13774484,1.1131382,1.343683,0.0056,0.40736923,0.25197545,1.3590173,0.6968765,0.17612435,0.14785922,1.2444025,1.2911861,1.7041557
7.0924497,4.9217057,0.23303382,0.73721784,0.3263787,0.7616313,0.3622056,0.0056,0.2902722,0.18920615,2.6409094,0.4223335,0.31805837,0.32056975,-0.58429873,-0.6411591,0.62066996
7.545168,3.6009712,0.38433385,0.47553098,0.25007445,0.66488767,0.21270494,0.0056,0.46068612,0.31474474,-3.079248,0.33901387,0.23973982,0.24234468,1.626041,2.35979,0.506236
4.018703,2.8517792,0.35655272,0.27301136,0.4472881,0.3852007,0.9469685,0.0056,0.60773784,0.39838633,1.2112199,0.7487114,0.45670313,0.42751807,0.030466432,1.1126573,0.7842434
7.20382,3.2639127,0.42433843,0.41121507,0.38891074,0.6917887,0.9153028,0.0056,0.54933554,0.38149422,-1.1741351,0.18119225,0.42468005,0.37372077,1.856098,1.6685752,0.108009666
13.231502,4.2544417,0.43451175,0.73760885,0.08482487,0.29851165,0.6363332,0.0056,0.59008425,0.37309113,-1.9036882,0.5734177,0.08066758,0.08013889,0.05808286,-1.129398,0.57162976
4.408218,3.8758256,0.23764122,0.4493242,0.23626976,0.87375504,0.27275503,0.0056,0.2881189,0.20605281,-1.3720036,0.12654454,0.22203621,0.22717077,-1.1869256,-1.2181467,0.7460019
8.2297125,3.9058952,0.36405998,0.5475581,0.30873373,0.2536555,1.1624298,0.0056,0.52114195,0.31214038,2.8821273,0.9758771,0.32078767,0.3050046,-0.35236365,2.9519088,0.5589356
3.1881008,4.877964,0.122138806,0.63226175,0.1769509,1.1007675,0.936954,0.0056,0.21419899,0.13837016,-2.6855695,0.49090654,0.23392008,0.1910474,-2.7878773,-2.753203,1.4461931
5.645957,4.5400424,0.22247808,0.61470795,0.14913194,0.51630217,0.22768803,0.0056,0.28278476,0.19336142,-1.0736171,0.17580378,0.1425472,0.14491606,1.0288262,0.25594965,0.217042
7.114141,4.739965,0.24787037,0.6952106,0.14697991,0.4693895,0.38930777,0.0056,0.31469464,0.20755315,0.65827763,0.37453517,0.1430321,0.14276873,-0.4138001,0.11163826,0.65574247
3.2470238,3.788422,0.1942138,0.404971,0.2055611,0.5077736,1.1694982,0.0099,0.2643039,0.16825175,0.97988695,0.5499241,0.2992769,0.20164897,0.37723616,0.6449119,1.1785389
8.009243,3.115203,0.47579533,0.40774608,0.21026777,0.3281482,1.7810365,0.0056,0.7926567,0.51553893,1.8170604,0.47461286,0.29827148,0.2040498,-1.0243764,1.6294038,0.29940262
5.7977066,2.9231653,0.4306641,0.32608896,0.35526675,0.62076735,0.24181542,0.0099,0.50127167,0.36227703,-2.9606164,0.1563599,0.34835827,0.34602562,-0.36885804,-0.61412704,0.3364886
3.7604492,2.9696097,0.32144228,0.2833709,0.28396177,0.37731043,0.3828004,0.0056,0.46179393,0.33880064,-2.2240422,0.42037773,0.3396978,0.34252968,0.13113926,-1.1683534,0.3088499
12.361443,4.279364,0.4148964,0.7216855,0.113378204,0.6593393,1.7543807,0.0099,0.56826293,0.32738203,2.2207785,1.0702033,0.13302447,0.11023335,0.54125804,1.6849276,1.1688982
8.78701,4.1176195,0.35343924,0.60220575,0.27162135,0.74184567,1.0587842,0.0056,0.48100477,0.29108873,-1.0558329,0.91647494,0.2768702,0.26735067,1.7339442,-0.746593,0.51440614
5.7142997,5.0122786,0.19075081,0.72562987,0.17598328,0.46149483,0.8459338,0.0099,0.38336158,0.24674049,-1.0518612,0.5985835,0.21815228,0.20630156,1.4170672,0.44506592,0.45151788
5.7142997,5.0122786,0.19075081,0.72562987,0.13701747,0.5584359,0.8459338,0.0099,0.38336158,0.24674049,-1.0518612,0.5985835,0.13650489,0.1290895,-1.4974886,-1.2260062,0.96212727
10.988803,4.490116,0.36303112,0.7332044,0.14809471,0.5449532,0.1694333,0.0056,0.48847762,0.31758112,-2.4939847,0.3219449,0.14047156,0.14154685,0.78953063,0.8863234,0.4712051
3.8259492,5.1845555,0.12827905,0.7224404,0.2849796,1.0653918,1.3226162,0.0056,0.21171811,0.10807218,2.1231632,0.92716056,0.35349175,0.27990168,-1.7366946,-2.510202,0.8733218
5.550388,5.060817,0.1832906,0.73350257,0.2360293,1.0094844,0.8382505,0.0056,0.43063754,0.2660976,-1.8428526,0.76537937,0.23305759,0.22993949,1.5515379,2.5082684,0.23422144
6.18305,5.060675,0.20001374,0.74879247,0.18779127,0.90283006,1.0462255,0.0099,0.3659157,0.21644,-2.5965374,0.9167583,0.20808733,0.2004843,0.24215773,-1.2369834,0.27460992
9.361618,2.9230378,0.54986143,0.41239762,0.60328704,0.39692506,1.1921073,0.0056,0.75208724,0.4676067,1.9207553,0.86043745,0.6231464,0.5764611,-0.12478221,1.4296892,0.76538455
6.0375376,3.6271734,0.32967564,0.4436,0.3632607,0.47550702,0.77789646,0.0099,0.5512389,0.36749637,-3.023855,0.58931476,0.40830165,0.39199987,-1.3587232,-2.0544004,0.915415
5.3597736,4.1803036,0.2441326,0.5317889,0.18533231,0.7358044,1.4818426,0.0056,0.43369958,0.2318504,-1.9758462,1.1647537,0.20654273,0.18031192,-0.52702856,-1.5431122,1.360034
3.5032353,3.8933246,0.19702287,0.43069637,0.3309861,0.50353736,0.535698,0.0056,0.4003442,0.27352613,1.2055396,0.46338072,0.32767427,0.3230505,1.9800844,1.6199846,0.9197333
12.258206,4.048895,0.44139674,0.6726921,0.14943838,0.473423,0.55422527,0.0056,0.6477338,0.41293105,2.99732,0.5007251,0.14254159,0.14186217,1.0866739,1.7847319,0.7344999
3.8524933,4.4352646,0.17013523,0.54848677,0.2082365,0.8567116,1.1487097,0.0056,0.2649007,0.13511674,1.6241392,1.0693953,0.21026327,0.20162912,-1.248577,1.3535513,0.553039
4.0198183,3.4273524,0.2700364,0.36058083,0.32911414,0.56157076,0.6915393,0.0056,0.34183192,0.24704544,2.1559792,0.29315475,0.40531206,0.36237276,0.0560168,0.6831822,0.43121523
3.5748637,3.1889746,0.27789527,0.31159958,0.3995875,1.0965377,0.74068004,0.0056,0.35576978,0.23233065,-2.3016317,0.6951934,0.37995493,0.37289494,-2.5188048,-2.4367049,1.8265743
3.7911458,3.5332866,0.24625976,0.3729027,0.33373722,0.06033983,0.2337219,0.0056,0.4166675,0.3041659,0.7683283,0.34891754,0.40765417,0.41476184,1.6396351,1.1506776,0.56840163
3.1901033,4.7457275,0.1284691,0.6014847,0.094127834,0.31190374,0.9206856,0.0099,0.17592399,0.100010134,-1.7872922,0.72458565,0.10136866,0.09077565,-0.14436027,-1.3808628,0.76505286
7.4541335,3.318371,0.42388278,0.42596108,0.268825,0.67543995,0.9289907,0.0056,0.54280514,0.36600745,-0.3508813,0.4602095,0.2858277,0.25847048,1.1135265,0.29135767,0.62461466
5.750533,4.119326,0.26331455,0.5289953,0.17352842,0.5131571,1.2330443,0.0056,0.36723402,0.22750199,1.2625954,0.725649,0.20421623,0.16831075,-0.91899335,0.8395289,0.6050776
5.377541,4.63362,0.20708643,0.629,0.19384547,0.56397915,0.3569951,0.0056,0.264567,0.17538604,-0.51844496,0.41742048,0.18299744,0.18479094,1.4060519,0.8893921,0.79270846
7.3399506,3.9049532,0.33811796,0.5258277,0.16484857,0.41798413,0.76855016,0.0099,0.47088942,0.3050134,-0.6244314,0.6322327,0.16251934,0.15818167,0.68812966,-0.42479858,0.68146193
5.7758374,2.7654932,0.46046692,0.30383307,0.31095144,0.43537349,0.63952225,0.0056,0.5636858,0.38652775,0.2021603,0.56209236,0.300896,0.295667,-2.0011933,0.056457646,0.5129365
9.198934,2.5411475,0.6225587,0.35791153,0.19936123,0.0090808,0.7268712,0.0056,0.752152,0.50564796,-2.8788526,0.40922627,0.19227971,0.18358943,0.85252595,2.4526577,0.22770275
6.704725,2.8849192,0.4739283,0.3426785,0.23465782,0.62967706,0.741216,0.0056,0.5994009,0.40054157,-0.7945694,0.6216387,0.22477683,0.21893442,-1.77621,-1.1331264,0.8618743
3.0250096,3.8578596,0.1776519,0.41245392,0.26404995,0.47352293,0.90788126,0.0056,0.25887108,0.14703517,-2.36109,0.85957456,0.2604633,0.2537372,-0.77943677,-1.871568,0.96835697
8.094197,3.8102117,0.37246284,0.52639204,0.13064668,0.3163516,0.8004075,0.0056,0.71313363,0.4601689,1.610113,0.52496976,0.12655464,0.12215096,-2.2537954,2.6134117,0.3512714
5.152694,4.778805,0.19007097,0.6566547,0.17236425,0.74577415,0.8826532,0.0099,0.2462,0.1601908,2.758594,0.46952164,0.19799197,0.17314021,-2.715049,-3.0501063,1.0337479
7.756937,4.8960137,0.25146052,0.7472036,0.2918526,1.4134657,0.24006808,0.0099,0.27936283,0.18522036,1.5460713,0.26342505,0.28156447,0.28213346,-2.6140342,-2.7979739,1.2261119
7.070058,4.607041,0.25789458,0.6640478,0.16806637,0.558472,0.5675935,0.0056,0.3155467,0.20438601,-1.6823348,0.52330965,0.16534658,0.16399723,1.2332762,-1.3336996,0.21573426
6.306318,4.7421517,0.2259198,0.6761454,0.10433043,0.6435266,0.4980394,0.0056,0.39575392,0.25634474,2.3859894,0.5145018,0.09728262,0.09749973,-2.9560375,2.9157155,1.0398048
5.19288,3.9385555,0.26193932,0.4802044,0.17946413,0.5794049,0.46624744,0.0099,0.31328115,0.21298605,-3.0783827,0.43471298,0.17323789,0.17213896,1.4971732,2.528073,0.5020621
6.2960362,4.8849173,0.21504252,0.70918804,0.27555934,0.9695579,0.11178733,0.0056,0.34396535,0.23226789,-1.6419653,0.09567808,0.28784782,0.28882033,-1.5151998,-1.5305988,0.78555036
5.321579,3.6367588,0.30121168,0.42794427,0.6131492,0.39335677,0.6586356,0.0056,0.4932753,0.331453,3.0055516,0.60182524,0.70539516,0.69622767,-0.8785193,-2.562388,0.40951875
6.3410335,2.9934556,0.4396944,0.34932336,0.36238763,0.1115127,0.30932316,0.0099,0.5208253,0.3702499,-1.7276947,0.20942698,0.34629902,0.3430947,-1.3816171,-1.499697,0.60302573
6.3509336,2.8100436,0.47512305,0.32377997,0.6711974,0.38685495,0.64153373,0.0056,0.57609314,0.39268133,1.7082955,0.56090826,0.6569158,0.6457806,-1.6663498,-2.5529788,0.1671614
4.4555016,5.1109877,0.15003031,0.7193432,0.20798524,0.80450916,0.76122427,0.0056,0.198281,0.1269948,2.4972284,0.46857598,0.22425014,0.20417789,0.6532698,1.3781841,0.68047345
7.726551,3.3259292,0.43145803,0.43377614,0.14815123,0.6589481,1.1604195,0.0056,0.54692745,0.3611526,-2.8496666,0.5607381,0.16282056,0.13873039,-1.9112126,-2.4616609,0.86473554
4.711191,3.5080457,0.29194564,0.39088345,0.17185429,0.28227988,0.14949884,0.0056,0.34006158,0.24177806,-0.63594687,0.31262302,0.16419512,0.16722494,0.0044190693,-0.3606718,0.52316785
4.4576354,3.6327116,0.26574868,0.40630478,0.23507792,0.53488564,1.2317789,0.0099,0.5696824,0.34626502,0.54462904,0.9326606,0.27492157,0.24739532,-1.157919,-0.06713861,1.0423793
11.114524,3.9891114,0.42507544,0.6333494,0.42078805,0.71174514,0.5837691,0.0056,0.8388127,0.5282404,-0.7383648,0.4443057,0.4146706,0.41049266,1.928651,1.4774318,0.46559986
10.411818,4.441601,0.35584664,0.70873225,0.163718,0.44529215,0.4395816,0.0056,0.44466263,0.28798118,-0.75004303,0.46925965,0.15896036,0.15945911,1.0988735,0.4482412,0.7449814
6.3018937,4.05087,0.28866604,0.528803,0.2557647,0.52546394,0.27638057,0.0056,0.35017884,0.23806114,1.4014443,0.37188625,0.24919383,0.25207853,-0.61283726,0.4319376,0.3884206
6.149736,3.9647698,0.29300112,0.5084002,0.17342113,0.80928004,0.23888215,0.0056,0.36593506,0.25383633,1.0000356,0.19811417,0.16939206,0.17239968,-1.0370929,-0.7258521,0.5778479
6.252167,4.7848663,0.22118443,0.6846909,0.16463326,0.48053616,0.60527176,0.0056,0.43271556,0.27677095,-1.8914022,0.58688307,0.1603037,0.15987778,0.81437737,-1.3525933,0.29940102
6.1296973,3.4728436,0.35411337,0.4192907,0.20312238,0.54810196,0.5470339,0.0099,0.4681755,0.32191557,-2.9099483,0.4432935,0.22092429,0.21686234,0.58816016,2.482039,0.16315588
8.407678,3.7979884,0.38300213,0.53173274,0.17323922,0.48392862,0.46051258,0.0056,0.71015364,0.46266818,1.4677546,0.41684043,0.17091559,0.17029104,-1.5163709,-1.2843251,0.2842461
4.813692,4.351993,0.21045136,0.5540451,0.27822134,0.5035405,0.43755028,0.0056,0.27750102,0.18438534,2.5852833,0.47630855,0.27201954,0.27417266,-1.0843993,2.9913332,0.29848036
6.5519795,3.0963688,0.4293811,0.36961377,0.20422249,0.45567015,1.0867754,0.0056,0.7440634,0.47268775,0.24140528,0.7872749,0.20895822,0.1944769,-0.3174721,0.14202577,0.94124526
6.0431027,4.5430584,0.2342095,0.62499136,0.14037015,0.47114065,0.2017001,0.0099,0.45851368,0.30662555,1.4955107,0.18052372,0.13508692,0.13495113,1.817971,1.7431396,0.76520836
5.37163,3.232889,0.35947835,0.36195275,0.57293886,0.40800685,0.41242775,0.0099,0.43056703,0.3045541,-3.0735562,0.34665698,0.55835396,0.5525513,-0.3277414,-0.76304305,0.3169324
4.8738756,5.1589923,0.1592316,0.741419,0.102151535,0.6847843,0.48728383,0.0056,0.30584362,0.19653702,-0.47161976,0.51330656,0.09622691,0.09662381,2.0707593,0.8187206,0.30485857
6.6375566,4.749266,0.23443717,0.6858045,0.1771876,0.49177042,1.1326598,0.0056,0.33677223,0.18963681,-2.1695094,1.0335925,0.17718719,0.17133968,0.31618258,-1.4863383,0.64767146
6.4674354,3.2476497,0.40084985,0.3908129,0.28773797,0.36557814,1.5764203,0.0099,0.73250246,0.42789406,1.6387849,1.0662388,0.33192247,0.2790857,-0.9431319,1.3657281,0.76520574
5.123628,5.1605887,0.16594774,0.74786776,0.14245167,0.9175279,0.2916757,0.0056,0.28630364,0.18751912,2.3081603,0.3753403,0.13542981,0.13669634,-2.4217649,-2.8671682,0.87108535
3.8462892,4.389014,0.1730273,0.53845054,0.2598235,0.42590934,0.67554873,0.0056,0.23342332,0.14684512,-0.7934596,0.6357348,0.255284,0.25169048,0.6796677,-0.036963347,0.9632439
8.164322,3.2452166,0.45827332,0.43153307,0.15593207,0.45717105,0.9388915,0.0056,0.5891264,0.37526396,1.0471933,0.772423,0.15379734,0.14798771,-0.71176666,0.64643055,0.77626634
7.0312653,4.650719,0.2531044,0.6729028,0.24844201,0.6613648,1.0266774,0.0099,0.36262345,0.21534549,3.0112708,0.9013744,0.2512309,0.24240987,0.17779154,2.060037,0.28716767
10.150061,4.026861,0.39827093,0.61731744,0.21616083,0.4250511,1.0691974,0.0056,0.50608724,0.33625984,3.0981603,0.21143332,0.23892115,0.20897177,-0.23783877,-0.34760302,0.3728691
6.1355586,3.734888,0.3194839,0.46518278,0.18941838,0.18315057,0.4261739,0.0099,0.5093853,0.34719136,0.025598785,0.32964987,0.1846845,0.18273568,1.3914173,0.53470635,0.42709008
3.660349,3.5707512,0.23569143,0.3761813,0.18761085,0.5999276,0.27379394,0.0056,0.27363715,0.19732031,-2.0385556,0.2855175,0.16831182,0.16865477,-2.2464612,-2.188383,1.0153065
11.59572,4.491689,0.37537974,0.74824774,0.14277865,0.49512506,0.9984876,0.0099,0.565841,0.34868988,0.9973427,0.78350264,0.14357801,0.13871571,-0.8181936,0.09786902,0.9583268
4.0892625,4.582381,0.16892809,0.5863564,0.13251352,0.68423676,0.4786636,0.0056,0.37930492,0.25649986,1.6382697,0.50022054,0.16806549,0.1687663,0.78842175,1.2368498,0.8666961
6.7537274,4.3365245,0.27366498,0.597782,0.15033023,0.3032674,0.5220426,0.0056,0.51809555,0.33735216,2.0690935,0.51061547,0.14556646,0.14536892,1.2922935,1.8327934,0.69562083
5.3259377,3.451688,0.3255516,0.3962733,0.22001927,0.31762415,0.12430059,0.0056,0.5885114,0.41010445,0.9648194,0.28883553,0.22782253,0.23023404,1.5343359,1.1138661,0.3815565
3.2082033,4.378222,0.14924183,0.5207027,0.25968927,0.3334055,1.2745152,0.325,0.23513077,0.123949714,0.9174498,0.75638634,0.35653064,0.25347194,0.60040563,0.7871031,1.2704297
4.897271,4.432034,0.20698664,0.5731,0.2208343,0.32470036,0.19765602,0.0056,0.24694072,0.1683446,3.0295894,0.3164017,0.21418847,0.21737656,-0.29507458,-0.6302413,0.1751184
